id,loc_id,geo_lat,geo_lon,emb_x,emb_y,timestamp,cat_a,cat_b,cat_c,num_a,num_b
13b2f817-86d7-538a-b268-041514744f06,4b269182-b2a1-5c09-8ab8-083447cc1fe1,43.705819793013006,-102.52426397561034,0.29206395,-0.8691163,2023-05-01,rangeland,south,tier3,9.3427105,-3.0570502
ec95b839-3b8e-5478-8984-1db32d7006b6,646cad32-6cc5-5ce5-9c89-93a447859e11,43.736360435383546,-103.45088235624996,0.27658463,0.89505637,2023-01-01,forest,north,tier2,9.321666,3.0805686
037e017e-99b2-5eba-a159-bfe43c536b45,646cad32-6cc5-5ce5-9c89-93a447859e11,43.736360435383546,-103.45088235624996,0.29054588,0.90297675,2023-02-01,forest,north,tier2,9.14555,3.085623
999dbdba-92aa-585b-8fe5-6f708b747a50,646cad32-6cc5-5ce5-9c89-93a447859e11,43.736360435383546,-103.45088235624996,0.2808939,0.8910715,2023-03-01,forest,north,tier2,9.601779,3.291234
7b4560a7-7c49-5e9a-8636-9e55f253004a,646cad32-6cc5-5ce5-9c89-93a447859e11,43.736360435383546,-103.45088235624996,0.29851308,0.8963137,2023-04-01,forest,north,tier2,9.413648,3.0331376
a50f6339-8c90-50d2-9232-b35d9c4e2469,646cad32-6cc5-5ce5-9c89-93a447859e11,43.736360435383546,-103.45088235624996,0.2671811,0.9054552,2023-05-01,forest,north,tier2,9.343447,2.9786139
a3d0a0b2-8672-596b-a006-930bc7e58c27,009731cc-d5f6-5aca-9e62-adad6e044fcb,44.068569714703735,-102.58755120370436,0.2974589,0.94332534,2023-01-01,forest,north,tier3,9.613619,3.354503
0dcd7999-5fee-5173-8896-562ec432094d,009731cc-d5f6-5aca-9e62-adad6e044fcb,44.068569714703735,-102.58755120370436,0.29357326,0.9499727,2023-02-01,forest,north,tier3,9.9045925,3.158708
7f4d922b-258e-5fc3-8e24-f1f610410959,009731cc-d5f6-5aca-9e62-adad6e044fcb,44.068569714703735,-102.58755120370436,0.30001205,0.9411177,2023-03-01,forest,north,tier3,10.367579,3.208548
898b10c2-f8f8-513c-9d72-585a09955838,009731cc-d5f6-5aca-9e62-adad6e044fcb,44.068569714703735,-102.58755120370436,0.28914416,0.9438613,2023-04-01,forest,north,tier3,10.187263,2.9697175
db4ff806-615f-587a-b756-2502a720cde1,009731cc-d5f6-5aca-9e62-adad6e044fcb,44.068569714703735,-102.58755120370436,0.27609092,0.9534577,2023-05-01,forest,north,tier3,10.863612,2.6918674
ec39454b-cf4c-5bc9-bdb6-7513fadf7786,154636fd-f848-5e56-a091-5784a4c6e502,44.11778890850558,-102.63586317080727,-0.66512424,0.7418492,2023-01-01,water,north,tier1,10.495208,-4.7087326
cd8c445f-801d-5904-a7fd-9370639ccfda,154636fd-f848-5e56-a091-5784a4c6e502,44.11778890850558,-102.63586317080727,-0.64363015,0.754416,2023-02-01,water,north,tier1,10.292868,-5.1754193
101f34fc-b808-5817-9f3d-1201e3bbbc9c,154636fd-f848-5e56-a091-5784a4c6e502,44.11778890850558,-102.63586317080727,-0.6553671,0.75398606,2023-03-01,water,north,tier1,10.404727,-4.853614
9369d1da-4c5a-5268-90e5-1a7192e1924c,154636fd-f848-5e56-a091-5784a4c6e502,44.11778890850558,-102.63586317080727,-0.6609169,0.7491261,2023-04-01,water,north,tier1,9.487068,-5.655301
27ffdd73-82ef-5938-99c1-4fb48b28d985,154636fd-f848-5e56-a091-5784a4c6e502,44.11778890850558,-102.63586317080727,-0.6493911,0.7481867,2023-05-01,water,north,tier1,9.828596,-4.682391
878cb05a-cbb6-5fee-8c0b-0850702b429f,6f9a0d39-da5d-5863-afdc-2635145529b9,43.725928957916786,-103.06215843432416,-0.78065646,-0.6001051,2023-01-01,urban,west,tier1,10.42549,5.012886
6b2936ec-2350-5740-93ec-86558b0c568f,6f9a0d39-da5d-5863-afdc-2635145529b9,43.725928957916786,-103.06215843432416,-0.7916044,-0.60304606,2023-02-01,urban,west,tier1,9.5662365,5.1165166
fe4765e3-6820-5ba6-be57-206605c43252,6f9a0d39-da5d-5863-afdc-2635145529b9,43.725928957916786,-103.06215843432416,-0.8006046,-0.5975227,2023-03-01,urban,west,tier1,9.997372,4.5579543
b5f9d184-157f-5cba-a42d-c1af5ec31e71,6f9a0d39-da5d-5863-afdc-2635145529b9,43.725928957916786,-103.06215843432416,-0.7991441,-0.5870562,2023-04-01,urban,west,tier1,10.247678,4.5818295
05535a5b-90b7-54fa-8add-43610e019c47,6f9a0d39-da5d-5863-afdc-2635145529b9,43.725928957916786,-103.06215843432416,-0.79022485,-0.6111838,2023-05-01,urban,west,tier1,10.201991,4.7659855
3ff742a5-9b64-5501-ab7b-795522e0f1bd,018c0b7b-ac22-5f48-9d21-bfbb1a69e9b4,43.682808770430974,-103.17926588104655,0.27781257,-0.9526736,2023-01-01,rangeland,south,tier2,10.056228,-2.384346
389544bb-d4fd-532d-b445-e8ac9c92528d,018c0b7b-ac22-5f48-9d21-bfbb1a69e9b4,43.682808770430974,-103.17926588104655,0.2957546,-0.9542171,2023-02-01,rangeland,south,tier2,10.586872,-2.8248103
68300c84-14cf-50cd-b6e7-530437e24099,018c0b7b-ac22-5f48-9d21-bfbb1a69e9b4,43.682808770430974,-103.17926588104655,0.30246052,-0.95211273,2023-03-01,rangeland,south,tier2,10.197966,-3.3212144
c86d84ce-86e2-5017-aae5-46e85dfb1d3f,018c0b7b-ac22-5f48-9d21-bfbb1a69e9b4,43.682808770430974,-103.17926588104655,0.28989938,-0.9560122,2023-04-01,rangeland,south,tier2,9.809501,-2.4008763
253e0371-cb46-5e8b-8bd5-16750b91316b,018c0b7b-ac22-5f48-9d21-bfbb1a69e9b4,43.682808770430974,-103.17926588104655,0.29135397,-0.9464989,2023-05-01,rangeland,south,tier2,10.359441,-2.801716
82e5fcf1-e53b-53cd-b46b-4c5352144816,4e5f41cd-1077-5c78-97c4-ea15221dfcfb,43.72864560266211,-102.77809322048732,0.26152995,-0.9614892,2023-01-01,rangeland,south,tier2,10.000156,-2.3014114
82a9c2bb-b6e7-54cd-8cbe-b9490c3bf88c,4e5f41cd-1077-5c78-97c4-ea15221dfcfb,43.72864560266211,-102.77809322048732,0.2670694,-0.9626396,2023-02-01,rangeland,south,tier2,9.703232,-2.8804321
66185ede-4599-5d3a-89e5-1dee09eca3f3,4e5f41cd-1077-5c78-97c4-ea15221dfcfb,43.72864560266211,-102.77809322048732,0.26153654,-0.9555064,2023-03-01,rangeland,south,tier2,9.746413,-3.1694798
313b2d4d-0d40-592e-8a3f-4a4779ea83b0,4e5f41cd-1077-5c78-97c4-ea15221dfcfb,43.72864560266211,-102.77809322048732,0.2448447,-0.96132153,2023-04-01,rangeland,south,tier2,9.901096,-2.3227155
0c19cd38-299a-58c7-b347-4a35475f759f,4e5f41cd-1077-5c78-97c4-ea15221dfcfb,43.72864560266211,-102.77809322048732,0.24635883,-0.95665914,2023-05-01,rangeland,south,tier2,9.982661,-2.2158382
00247ce9-9efe-59a0-8345-5fb9fd72ae68,130d8f0b-faeb-55f5-ac49-df43809cca3e,43.99764770236538,-102.98045040189031,0.9915768,-0.047554843,2023-01-01,mine,east,tier3,10.063729,-0.7413354
f69f01f7-6116-53e0-8fe9-4333b998e3cd,130d8f0b-faeb-55f5-ac49-df43809cca3e,43.99764770236538,-102.98045040189031,0.9937168,-0.04488344,2023-02-01,mine,east,tier3,10.292834,-0.31437296
18a37303-6ca4-5bc2-a239-aa9c7a7de254,130d8f0b-faeb-55f5-ac49-df43809cca3e,43.99764770236538,-102.98045040189031,0.9803336,-0.060911696,2023-03-01,mine,east,tier3,9.69069,-0.5255485
6564217b-174c-551f-93b7-ebb3ae31816e,130d8f0b-faeb-55f5-ac49-df43809cca3e,43.99764770236538,-102.98045040189031,0.9887638,-0.06403585,2023-04-01,mine,east,tier3,9.568429,-1.2551498
4d665b49-9f27-5f5e-85bf-fc51c14146ce,130d8f0b-faeb-55f5-ac49-df43809cca3e,43.99764770236538,-102.98045040189031,0.9587914,-0.054116342,2023-05-01,mine,east,tier3,10.298236,0.05677644
2675c7f0-ecfb-5910-8bf3-9191e7278ea6,58f3fa3b-de09-54df-871e-40504e4481b0,43.98628061267058,-103.02205341926017,0.29047024,-0.9513123,2023-01-01,rangeland,south,tier2,9.508317,-3.176939
6e856eb8-1d33-5208-af78-8863b5bfef0d,58f3fa3b-de09-54df-871e-40504e4481b0,43.98628061267058,-103.02205341926017,0.28827783,-0.9550663,2023-02-01,rangeland,south,tier2,9.922505,-2.686801
e6e2933e-452f-5155-b31a-5a48ee7d8f53,58f3fa3b-de09-54df-871e-40504e4481b0,43.98628061267058,-103.02205341926017,0.3052894,-0.9512094,2023-03-01,rangeland,south,tier2,10.001853,-3.2368944
27b38e81-a799-516c-b5a6-4e32971ffc7c,58f3fa3b-de09-54df-871e-40504e4481b0,43.98628061267058,-103.02205341926017,0.28385133,-0.95782536,2023-04-01,rangeland,south,tier2,10.185767,-2.8246105
4ffb972d-3020-579c-9795-9e1032a4affa,58f3fa3b-de09-54df-871e-40504e4481b0,43.98628061267058,-103.02205341926017,0.28154138,-0.9534422,2023-05-01,rangeland,south,tier2,9.567762,-2.2072265
f058ed7b-7706-5964-b18f-711e9aecc39d,f6263143-cbf0-503d-adf7-5daa13899e68,44.13760898022905,-103.44916653805153,-0.53571165,0.7765731,2023-01-01,water,north,tier3,9.760942,-4.8474197
5761484a-68c7-5150-9b48-92ee15d16b75,f6263143-cbf0-503d-adf7-5daa13899e68,44.13760898022905,-103.44916653805153,-0.52916294,0.77529275,2023-02-01,water,north,tier3,9.421308,-4.4252152
2781db1a-5a54-53da-b09f-b43fcb93e658,f6263143-cbf0-503d-adf7-5daa13899e68,44.13760898022905,-103.44916653805153,-0.5432197,0.7752984,2023-03-01,water,north,tier3,9.320797,-4.4879856
ea8a65c3-4829-5f37-b31a-0c8c3ad183f1,f6263143-cbf0-503d-adf7-5daa13899e68,44.13760898022905,-103.44916653805153,-0.5207235,0.77644616,2023-04-01,water,north,tier3,9.453521,-4.3030376
12235f90-ea31-5914-a78e-333d2aaeb1a5,f6263143-cbf0-503d-adf7-5daa13899e68,44.13760898022905,-103.44916653805153,-0.5230393,0.7847131,2023-05-01,water,north,tier3,9.420285,-4.451943
ffd31550-d21d-5a75-8057-5b7a32848dda,bfe54729-44d8-5ebe-a85c-1bbc77890970,43.97556117323293,-103.43966918142578,0.2914496,-0.9555408,2023-01-01,rangeland,south,tier2,9.590412,-2.6415215
c02f1ec8-cf5c-5f2f-8c80-698fd571d7fe,bfe54729-44d8-5ebe-a85c-1bbc77890970,43.97556117323293,-103.43966918142578,0.2791474,-0.9592068,2023-02-01,rangeland,south,tier2,10.141155,-2.2526166
80136932-109f-5469-b6f6-ecc7eb3556c4,bfe54729-44d8-5ebe-a85c-1bbc77890970,43.97556117323293,-103.43966918142578,0.26798508,-0.94747424,2023-03-01,rangeland,south,tier2,9.08631,-2.709271
6c714a2e-253e-542c-a902-2622968fc394,bfe54729-44d8-5ebe-a85c-1bbc77890970,43.97556117323293,-103.43966918142578,0.30012694,-0.9528509,2023-04-01,rangeland,south,tier2,10.017974,-2.635623
502e4d36-2374-5618-88a8-b4a8836ba541,bfe54729-44d8-5ebe-a85c-1bbc77890970,43.97556117323293,-103.43966918142578,0.26711777,-0.95697653,2023-05-01,rangeland,south,tier2,9.955829,-2.0189247
99cee311-f9d0-5692-aea0-7701cf857b0c,ff52ff71-4768-59b0-a263-8f6b1c4324fb,44.137936744246645,-102.64377099620339,0.3075487,-0.7406337,2023-01-01,rangeland,south,tier2,7.74199,-3.4570029
a015abe4-939f-526a-b5d8-1d7cef6c3e65,ff52ff71-4768-59b0-a263-8f6b1c4324fb,44.137936744246645,-102.64377099620339,0.33118013,-0.7365518,2023-02-01,rangeland,south,tier2,7.9101434,-3.5117052
523764a0-3773-5ac9-8f85-3dab7ce0cea9,ff52ff71-4768-59b0-a263-8f6b1c4324fb,44.137936744246645,-102.64377099620339,0.31427383,-0.74155635,2023-03-01,rangeland,south,tier2,7.675688,-3.2821589
def954d6-7096-5d26-85b5-ba542af0ef81,ff52ff71-4768-59b0-a263-8f6b1c4324fb,44.137936744246645,-102.64377099620339,0.31631404,-0.74439627,2023-04-01,rangeland,south,tier2,8.135648,-3.1460128
e5a32366-9a39-5509-ba6e-9ed5a9d3755d,ff52ff71-4768-59b0-a263-8f6b1c4324fb,44.137936744246645,-102.64377099620339,0.31433964,-0.7382597,2023-05-01,rangeland,south,tier2,8.6725235,-2.5740476
bf30c9d9-8e59-527d-a5ae-9ae120273b8d,98ac0be8-70c8-5c51-97c4-914569532f17,44.17185418861407,-102.53941303749338,-0.7643932,-0.47830334,2023-01-01,urban,west,tier1,8.699717,5.009892
6beef7f0-4bd9-5418-8901-ec61d2338f34,98ac0be8-70c8-5c51-97c4-914569532f17,44.17185418861407,-102.53941303749338,-0.7578376,-0.46676213,2023-02-01,urban,west,tier1,9.500058,4.681518
3129a1e3-9a01-5e41-82c9-12649dad95b6,98ac0be8-70c8-5c51-97c4-914569532f17,44.17185418861407,-102.53941303749338,-0.7467898,-0.46395466,2023-03-01,urban,west,tier1,8.615779,5.041435
cf082212-0e3b-5002-870d-e65f61b555d2,98ac0be8-70c8-5c51-97c4-914569532f17,44.17185418861407,-102.53941303749338,-0.7623493,-0.45576006,2023-04-01,urban,west,tier1,8.706226,4.4839716
3de297b3-fb29-5477-8dcf-340138311731,98ac0be8-70c8-5c51-97c4-914569532f17,44.17185418861407,-102.53941303749338,-0.7647371,-0.47840145,2023-05-01,urban,west,tier1,8.892944,3.9622028
15bff997-fec9-5324-a8b7-93c4e7a4e248,d8569421-664a-5f6a-801b-1592d5b6f966,44.23657309311573,-103.0402905355464,0.1354273,0.7338621,2023-01-01,forest,north,tier2,7.69903,2.4195242
455cb4df-51fa-522a-bd07-bcee46a32fc8,d8569421-664a-5f6a-801b-1592d5b6f966,44.23657309311573,-103.0402905355464,0.13068426,0.73435634,2023-02-01,forest,north,tier2,7.388046,2.679455
bb636a4c-ca9c-505e-8c60-652552c7f449,d8569421-664a-5f6a-801b-1592d5b6f966,44.23657309311573,-103.0402905355464,0.12953758,0.7317442,2023-03-01,forest,north,tier2,7.0921326,1.7861192
68462967-0243-572b-a53e-f01b72e528d9,d8569421-664a-5f6a-801b-1592d5b6f966,44.23657309311573,-103.0402905355464,0.14083067,0.7409709,2023-04-01,forest,north,tier2,7.926676,2.6388187
6a4a01e5-c5cd-5fd3-b42d-bce5a970dae8,d8569421-664a-5f6a-801b-1592d5b6f966,44.23657309311573,-103.0402905355464,0.1617318,0.7382031,2023-05-01,forest,north,tier2,7.4784565,2.1895545
db4d964f-ebb7-53c2-b2f0-5578ef3b4260,6e018ad3-8ff7-54dd-9732-a4715f71cc2f,43.69858366353131,-102.87317501721579,0.98407453,-0.018350538,2023-01-01,mine,east,tier1,10.036828,-0.49563125
63370bc5-ff3e-5241-8a07-272ae59a638f,6e018ad3-8ff7-54dd-9732-a4715f71cc2f,43.69858366353131,-102.87317501721579,0.9806248,-0.017483883,2023-02-01,mine,east,tier1,9.84851,-0.3437702
feb6fd81-e027-53fd-aca3-4052e03d4131,6e018ad3-8ff7-54dd-9732-a4715f71cc2f,43.69858366353131,-102.87317501721579,0.989002,0.0009671962,2023-03-01,mine,east,tier1,9.555914,0.24891527
ef67a4d4-cda6-5764-8a0c-c6db39c0a423,6e018ad3-8ff7-54dd-9732-a4715f71cc2f,43.69858366353131,-102.87317501721579,0.9483302,-0.01284978,2023-04-01,mine,east,tier1,8.922119,-0.18879142
75300263-3680-5006-a209-cdd3f1c03bc3,6e018ad3-8ff7-54dd-9732-a4715f71cc2f,43.69858366353131,-102.87317501721579,0.96397847,-0.021691995,2023-05-01,mine,east,tier1,9.892856,-0.70954335
c0d9c2fb-0c40-5586-b8de-dfece6eeced2,10f83f23-7170-5a96-91b5-2c8cd37e0ee6,44.45604665952263,-103.34557691197786,-0.60790944,-0.53892154,2023-01-01,urban,west,tier1,8.598786,5.468184
07c71661-08d7-5848-988d-93398047b33a,10f83f23-7170-5a96-91b5-2c8cd37e0ee6,44.45604665952263,-103.34557691197786,-0.61608684,-0.5385008,2023-02-01,urban,west,tier1,8.649903,5.532348
22376c58-8e84-5753-890b-472e89293f98,10f83f23-7170-5a96-91b5-2c8cd37e0ee6,44.45604665952263,-103.34557691197786,-0.613497,-0.53645855,2023-03-01,urban,west,tier1,8.0796,5.1635056
54af595a-39dd-5707-a4e0-65aba2678ed6,10f83f23-7170-5a96-91b5-2c8cd37e0ee6,44.45604665952263,-103.34557691197786,-0.6214168,-0.54056406,2023-04-01,urban,west,tier1,8.653564,5.1897187
52a70f63-c1d7-5441-b021-34bfa4a4a375,10f83f23-7170-5a96-91b5-2c8cd37e0ee6,44.45604665952263,-103.34557691197786,-0.6053472,-0.5323826,2023-05-01,urban,west,tier1,8.727427,5.3489113
9f0204af-37b3-5b42-98a5-c74eccd01952,4645c5a1-7535-5a59-bdd5-1e6b64c2b5d8,44.38282556603408,-102.73945397727013,0.9138011,0.099385224,2023-01-01,mine,east,tier1,9.1130705,1.2412815
c042dec5-ac80-51fc-bf85-07eaba4aa10c,4645c5a1-7535-5a59-bdd5-1e6b64c2b5d8,44.38282556603408,-102.73945397727013,0.8951203,0.10332985,2023-02-01,mine,east,tier1,9.276053,1.0979568
3f775de3-59ea-5644-a765-bfc57e144d58,4645c5a1-7535-5a59-bdd5-1e6b64c2b5d8,44.38282556603408,-102.73945397727013,0.90286255,0.11245436,2023-03-01,mine,east,tier1,8.850041,1.736458
db32fbf0-3d79-5912-8f28-5700d20f6bf9,4645c5a1-7535-5a59-bdd5-1e6b64c2b5d8,44.38282556603408,-102.73945397727013,0.9035905,0.10371581,2023-04-01,mine,east,tier1,8.491781,1.20277
f2bff756-3d23-5288-973a-2aaf3515d9f6,4645c5a1-7535-5a59-bdd5-1e6b64c2b5d8,44.38282556603408,-102.73945397727013,0.9065776,0.12282048,2023-05-01,mine,east,tier1,9.317953,1.839507
6705b699-0d68-549a-b7c8-23b1292354a0,1aa04788-776c-50a4-a3d5-4b8d0b5c4e1b,43.64742595348559,-103.22657029787332,-0.83351415,-0.5506861,2023-01-01,urban,west,tier1,10.356716,4.334428
c806bdee-bf48-5447-a2cb-0d4784199877,1aa04788-776c-50a4-a3d5-4b8d0b5c4e1b,43.64742595348559,-103.22657029787332,-0.82075804,-0.5480224,2023-02-01,urban,west,tier1,9.951913,4.5452332
0f6e3ba4-1607-59dd-811e-aa59900c385a,1aa04788-776c-50a4-a3d5-4b8d0b5c4e1b,43.64742595348559,-103.22657029787332,-0.8402732,-0.53760177,2023-03-01,urban,west,tier1,10.165395,4.6463065
01c7343a-1801-5d1b-ab8d-9d6fd2ece95f,1aa04788-776c-50a4-a3d5-4b8d0b5c4e1b,43.64742595348559,-103.22657029787332,-0.8318536,-0.5531912,2023-04-01,urban,west,tier1,10.039907,4.7324286
54266afe-96c7-5304-8a94-98a2a4993f7e,1aa04788-776c-50a4-a3d5-4b8d0b5c4e1b,43.64742595348559,-103.22657029787332,-0.8230669,-0.56318027,2023-05-01,urban,west,tier1,9.533532,4.690653
e8f17d78-d57b-58bc-8239-8b097dd306ec,94b78ea2-ba3c-5e0d-86c1-7d19f550aa6c,44.2050281965242,-103.43006836852314,-0.78775346,0.4465384,2023-01-01,water,west,tier3,8.902356,-3.9535253
7cb92490-e8ef-5c24-8ca4-96f57fff3159,94b78ea2-ba3c-5e0d-86c1-7d19f550aa6c,44.2050281965242,-103.43006836852314,-0.7504553,0.43032908,2023-02-01,water,west,tier3,9.333065,-4.1153817
00b2acfb-fecc-5b17-9f82-958fd9a5e54c,94b78ea2-ba3c-5e0d-86c1-7d19f550aa6c,44.2050281965242,-103.43006836852314,-0.7668032,0.4356267,2023-03-01,water,west,tier3,9.118112,-4.046272
f52444ee-4502-5758-8a5d-eb0fc9903aaf,94b78ea2-ba3c-5e0d-86c1-7d19f550aa6c,44.2050281965242,-103.43006836852314,-0.77089596,0.43040115,2023-04-01,water,west,tier3,8.851207,-3.7684228
15e65919-34c5-5dda-863c-c2083c037489,94b78ea2-ba3c-5e0d-86c1-7d19f550aa6c,44.2050281965242,-103.43006836852314,-0.7726441,0.46151698,2023-05-01,water,west,tier3,9.339732,-4.394747
cdf9addc-b1f5-5eed-a897-e37c7a51f822,0ae9ddb6-b6c9-530d-ac6d-46326b4a90d7,43.948240633170606,-102.67944291736013,-0.74717015,0.64515984,2023-01-01,water,west,tier1,9.886564,-4.8912354
700d26b2-1b01-5569-b326-11aa8976dfe3,0ae9ddb6-b6c9-530d-ac6d-46326b4a90d7,43.948240633170606,-102.67944291736013,-0.7624281,0.6184055,2023-02-01,water,west,tier1,9.761275,-5.264947
432580cd-8bba-5aed-9277-71b606e77bc3,0ae9ddb6-b6c9-530d-ac6d-46326b4a90d7,43.948240633170606,-102.67944291736013,-0.7468579,0.6605677,2023-03-01,water,west,tier1,10.226263,-5.028221
52c5e545-a0e0-5ff1-bb9c-c7d8a5ab3e26,0ae9ddb6-b6c9-530d-ac6d-46326b4a90d7,43.948240633170606,-102.67944291736013,-0.77048457,0.6358888,2023-04-01,water,west,tier1,10.572785,-5.11489
10e0cac9-5b0b-524a-883c-c37bca36388e,0ae9ddb6-b6c9-530d-ac6d-46326b4a90d7,43.948240633170606,-102.67944291736013,-0.76771975,0.63922405,2023-05-01,water,west,tier1,10.440144,-4.4175067
a1bda6e2-a159-533d-aece-56379aa034ac,1bf843df-f4ad-5174-bfb3-2985a4db459b,43.96748453942857,-103.10793997758455,-0.8038095,-0.33606836,2023-01-01,urban,west,tier1,8.72873,3.192995
9fba173a-02fc-53ec-a954-6e8439adb497,1bf843df-f4ad-5174-bfb3-2985a4db459b,43.96748453942857,-103.10793997758455,-0.81391424,-0.34186783,2023-02-01,urban,west,tier1,8.787878,3.750052
1c6001ef-01b0-5cfe-91f1-bd15bec15d29,1bf843df-f4ad-5174-bfb3-2985a4db459b,43.96748453942857,-103.10793997758455,-0.8238342,-0.35810095,2023-03-01,urban,west,tier1,9.534916,4.4212017
ebbaea4a-a271-5965-bc7b-9bf1c31e1805,1bf843df-f4ad-5174-bfb3-2985a4db459b,43.96748453942857,-103.10793997758455,-0.8142195,-0.3452683,2023-04-01,urban,west,tier1,8.550237,4.0176663
826d3d5e-02ba-5403-9021-2db8adef5701,1bf843df-f4ad-5174-bfb3-2985a4db459b,43.96748453942857,-103.10793997758455,-0.7965965,-0.36337587,2023-05-01,urban,west,tier1,8.895273,4.1859965
6b787e7d-adc8-5f29-aef4-7380fdb4e4dc,b7b15781-22b1-5e93-a9b3-480f6e2f8b51,43.6308903308505,-103.06117829819806,0.42176569,0.7277887,2023-01-01,forest,north,tier2,9.021973,4.586348
182c3f24-9438-58b4-b0d7-6b231b3bd95d,b7b15781-22b1-5e93-a9b3-480f6e2f8b51,43.6308903308505,-103.06117829819806,0.42322135,0.71220285,2023-02-01,forest,north,tier2,8.094478,4.816462
9ce3f183-f39f-5efa-a33c-d3150f78acb9,b7b15781-22b1-5e93-a9b3-480f6e2f8b51,43.6308903308505,-103.06117829819806,0.42320463,0.7135298,2023-03-01,forest,north,tier2,8.031082,4.589889
676d9e88-d2e7-5944-ba52-3ea32b104060,b7b15781-22b1-5e93-a9b3-480f6e2f8b51,43.6308903308505,-103.06117829819806,0.41193056,0.70293605,2023-04-01,forest,north,tier2,8.240983,4.858587
8f6508c7-08e7-5718-a45e-2bbcec978b80,b7b15781-22b1-5e93-a9b3-480f6e2f8b51,43.6308903308505,-103.06117829819806,0.4262848,0.7027843,2023-05-01,forest,north,tier2,8.045887,5.2571635
4b7eab50-edf5-5bc7-a4da-821a3717e3ed,da57791b-f7a7-51e6-9c06-b880beeb5902,44.2631554898199,-102.56999665264529,0.2695511,0.71921414,2023-01-01,forest,north,tier3,7.6276307,4.0905375
6cf7e3d1-92fd-5d5e-a64c-d3dc8be3dd8c,da57791b-f7a7-51e6-9c06-b880beeb5902,44.2631554898199,-102.56999665264529,0.28291416,0.7300449,2023-02-01,forest,north,tier3,7.8369327,3.5421815
5861bd30-502d-5b5b-a396-9dc94827e65d,da57791b-f7a7-51e6-9c06-b880beeb5902,44.2631554898199,-102.56999665264529,0.2904482,0.72747594,2023-03-01,forest,north,tier3,7.695638,4.3046436
e1e4d763-5011-5e8a-bf1a-996d3d6c271f,da57791b-f7a7-51e6-9c06-b880beeb5902,44.2631554898199,-102.56999665264529,0.26583996,0.7330199,2023-04-01,forest,north,tier3,8.240343,3.3696802
03a4c62d-0bc6-5bbf-98c1-a26366acb5e3,da57791b-f7a7-51e6-9c06-b880beeb5902,44.2631554898199,-102.56999665264529,0.27701366,0.72673476,2023-05-01,forest,north,tier3,8.561368,3.550525
60505582-3c0c-5011-9eab-ab78e872aff0,168da4f5-49d8-5239-9497-81054c5e131e,44.113516484729836,-102.61022053346014,-0.81729764,0.5370232,2023-01-01,water,west,tier3,9.406997,-4.581184
cdc64269-3808-5c3e-a361-c6e1017a2d82,168da4f5-49d8-5239-9497-81054c5e131e,44.113516484729836,-102.61022053346014,-0.83159846,0.52626085,2023-02-01,water,west,tier3,9.934917,-4.1995907
b0d66587-e079-5f35-8233-4cbd88ae7ba8,168da4f5-49d8-5239-9497-81054c5e131e,44.113516484729836,-102.61022053346014,-0.8292411,0.53143126,2023-03-01,water,west,tier3,9.804613,-4.5140476
bf8f8502-3d07-5b3c-be62-059602efaf26,168da4f5-49d8-5239-9497-81054c5e131e,44.113516484729836,-102.61022053346014,-0.8294499,0.54794806,2023-04-01,water,west,tier3,10.022571,-5.008067
1c6046aa-a94d-597c-92f5-011594d19949,168da4f5-49d8-5239-9497-81054c5e131e,44.113516484729836,-102.61022053346014,-0.8372463,0.53850996,2023-05-01,water,west,tier3,10.291999,-4.1513114
9cbcbade-2ecf-5a65-804a-fbe96f2b905b,2b35275d-5e30-5461-9d31-6ce23d476189,43.5811540004239,-103.48419444455986,-0.71719635,0.6557346,2023-01-01,water,west,tier3,9.946796,-5.3598924
e29a3e97-3d5a-5f76-9b08-0069464226fa,2b35275d-5e30-5461-9d31-6ce23d476189,43.5811540004239,-103.48419444455986,-0.7306444,0.64367586,2023-02-01,water,west,tier3,9.71858,-3.9986255
6a9442af-b407-5f1d-aa41-672cfec59f61,2b35275d-5e30-5461-9d31-6ce23d476189,43.5811540004239,-103.48419444455986,-0.73190767,0.64579034,2023-03-01,water,west,tier3,9.883139,-5.0683565
8d8b0343-b4d1-53a0-99ef-d9163f5760d7,2b35275d-5e30-5461-9d31-6ce23d476189,43.5811540004239,-103.48419444455986,-0.7398944,0.6712357,2023-04-01,water,west,tier3,10.310036,-4.870714
f612316c-75e7-5b89-8629-eb9da1f7101f,2b35275d-5e30-5461-9d31-6ce23d476189,43.5811540004239,-103.48419444455986,-0.73886144,0.6513206,2023-05-01,water,west,tier3,10.312279,-4.838431
e7ebc0c4-7dfd-5789-b3dc-c015d74414bb,d0426403-b1cd-58be-adcf-75a3c3286db1,44.052162703304425,-102.66338695896731,-0.5987944,0.4968633,2023-01-01,water,west,tier3,7.835836,-4.36736
d9f80882-3adb-59e6-aefc-c635a4d70758,d0426403-b1cd-58be-adcf-75a3c3286db1,44.052162703304425,-102.66338695896731,-0.5570994,0.47730795,2023-02-01,water,west,tier3,7.5601583,-4.535178
63dbae98-87e7-5416-9f2f-639f107489b0,d0426403-b1cd-58be-adcf-75a3c3286db1,44.052162703304425,-102.66338695896731,-0.58026433,0.47545624,2023-03-01,water,west,tier3,7.9312453,-4.597091
